date,outlet,dish,quantity,channel
2026-01-16,Airport,Veggie Salad,39,POS
2026-01-16,Airport,Veggie Salad,14,Delivery
2026-01-16,Airport,Spaghetti Bolognese,40,POS
2026-01-16,Airport,Spaghetti Bolognese,17,Delivery
2026-01-16,Airport,Fish Tacos,41,POS
2026-01-16,Airport,Fish Tacos,18,Delivery
2026-01-16,Airport,Fried Rice,52,POS
2026-01-16,Airport,Fried Rice,21,Delivery
2026-01-16,Airport,Ramen,58,POS
2026-01-16,Airport,Ramen,23,Delivery
2026-01-16,Airport,Grilled Chicken Plate,23,POS
2026-01-16,Airport,Grilled Chicken Plate,10,Delivery
2026-01-16,Airport,Caesar Wrap,28,POS
2026-01-16,Airport,Caesar Wrap,9,Delivery
2026-01-16,Airport,Margherita Pizza,44,POS
2026-01-16,Airport,Margherita Pizza,15,Delivery
2026-01-16,Airport,Pad Thai,52,POS
2026-01-16,Airport,Pad Thai,20,Delivery
2026-01-16,Airport,Beef Rice Bowl,49,POS
2026-01-16,Airport,Beef Rice Bowl,19,Delivery
2026-01-16,Airport,Mushroom Pizza,50,POS
2026-01-16,Airport,Mushroom Pizza,20,Delivery
2026-01-17,Downtown,Chicken Rice Bowl,20,POS
2026-01-17,Downtown,Chicken Rice Bowl,7,Delivery
2026-01-17,Downtown,Beef Burger,21,POS
2026-01-17,Downtown,Beef Burger,9,Delivery
2026-01-17,Downtown,Veggie Salad,31,POS
2026-01-17,Downtown,Veggie Salad,12,Delivery
2026-01-17,Downtown,Spaghetti Bolognese,27,POS
2026-01-17,Downtown,Spaghetti Bolognese,12,Delivery
2026-01-17,Downtown,Fish Tacos,38,POS
2026-01-17,Downtown,Fish Tacos,15,Delivery
2026-01-17,Downtown,Fried Rice,42,POS
2026-01-17,Downtown,Fried Rice,16,Delivery
2026-01-17,Downtown,Ramen,45,POS
2026-01-17,Downtown,Ramen,16,Delivery
2026-01-17,Downtown,Grilled Chicken Plate,19,POS
2026-01-17,Downtown,Grilled Chicken Plate,7,Delivery
2026-01-17,Downtown,Caesar Wrap,20,POS
2026-01-17,Downtown,Caesar Wrap,7,Delivery
2026-01-17,Downtown,Margherita Pizza,28,POS
2026-01-17,Downtown,Margherita Pizza,12,Delivery
2026-01-17,Downtown,Pad Thai,32,POS
2026-01-17,Downtown,Pad Thai,12,Delivery
2026-01-17,Downtown,Beef Rice Bowl,36,POS
2026-01-17,Downtown,Beef Rice Bowl,13,Delivery
2026-01-17,Downtown,Mushroom Pizza,49,POS
2026-01-17,Downtown,Mushroom Pizza,16,Delivery
2026-01-17,Marina,Chicken Rice Bowl,17,POS
2026-01-17,Marina,Chicken Rice Bowl,7,Delivery
2026-01-17,Marina,Beef Burger,21,POS
2026-01-17,Marina,Beef Burger,8,Delivery
2026-01-17,Marina,Veggie Salad,28,POS
2026-01-17,Marina,Veggie Salad,11,Delivery
2026-01-17,Marina,Spaghetti Bolognese,40,POS
2026-01-17,Marina,Spaghetti Bolognese,13,Delivery
2026-01-17,Marina,Fish Tacos,33,POS
2026-01-17,Marina,Fish Tacos,13,Delivery
2026-01-17,Marina,Fried Rice,37,POS
2026-01-17,Marina,Fried Rice,15,Delivery
2026-01-17,Marina,Ramen,47,POS
2026-01-17,Marina,Ramen,22,Delivery
2026-01-17,Marina,Grilled Chicken Plate,21,POS
2026-01-17,Marina,Grilled Chicken Plate,8,Delivery
2026-01-17,Marina,Caesar Wrap,24,POS
2026-01-17,Marina,Caesar Wrap,9,Delivery
2026-01-17,Marina,Margherita Pizza,31,POS
2026-01-17,Marina,Margherita Pizza,11,Delivery
2026-01-17,Marina,Pad Thai,33,POS
2026-01-17,Marina,Pad Thai,14,Delivery
2026-01-17,Marina,Beef Rice Bowl,36,POS
2026-01-17,Marina,Beef Rice Bowl,13,Delivery
2026-01-17,Marina,Mushroom Pizza,42,POS
2026-01-17,Marina,Mushroom Pizza,16,Delivery
2026-01-17,Uptown,Chicken Rice Bowl,16,POS
2026-01-17,Uptown,Chicken Rice Bowl,5,Delivery
2026-01-17,Uptown,Beef Burger,21,POS
2026-01-17,Uptown,Beef Burger,8,Delivery
2026-01-17,Uptown,Veggie Salad,21,POS
2026-01-17,Uptown,Veggie Salad,9,Delivery
2026-01-17,Uptown,Spaghetti Bolognese,28,POS
2026-01-17,Uptown,Spaghetti Bolognese,11,Delivery
2026-01-17,Uptown,Fish Tacos,30,POS
2026-01-17,Uptown,Fish Tacos,13,Delivery
2026-01-17,Uptown,Fried Rice,36,POS
2026-01-17,Uptown,Fried Rice,12,Delivery
2026-01-17,Uptown,Ramen,38,POS
2026-01-17,Uptown,Ramen,15,Delivery
2026-01-17,Uptown,Grilled Chicken Plate,16,POS
2026-01-17,Uptown,Grilled Chicken Plate,5,Delivery
2026-01-17,Uptown,Caesar Wrap,19,POS
2026-01-17,Uptown,Caesar Wrap,9,Delivery
2026-01-17,Uptown,Margherita Pizza,20,POS
2026-01-17,Uptown,Margherita Pizza,8,Delivery
2026-01-17,Uptown,Pad Thai,30,POS
2026-01-17,Uptown,Pad Thai,11,Delivery
2026-01-17,Uptown,Beef Rice Bowl,33,POS
2026-01-17,Uptown,Beef Rice Bowl,13,Delivery
2026-01-17,Airport,Chicken Rice Bowl,19,POS
2026-01-17,Airport,Chicken Rice Bowl,8,Delivery
2026-01-17,Airport,Beef Burger,24,POS
2026-01-17,Airport,Beef Burger,9,Delivery
2026-01-17,Airport,Veggie Salad,24,POS
2026-01-17,Airport,Veggie Salad,10,Delivery
2026-01-17,Airport,Spaghetti Bolognese,35,POS
2026-01-17,Airport,Spaghetti Bolognese,14,Delivery
2026-01-17,Airport,Fish Tacos,45,POS
2026-01-17,Airport,Fish Tacos,17,Delivery
2026-01-17,Airport,Fried Rice,50,POS
2026-01-17,Airport,Fried Rice,20,Delivery
2026-01-17,Airport,Grilled Chicken Plate,19,POS
2026-01-17,Airport,Grilled Chicken Plate,9,Delivery
2026-01-17,Airport,Caesar Wrap,28,POS
2026-01-17,Airport,Caesar Wrap,11,Delivery
2026-01-17,Airport,Margherita Pizza,30,POS
2026-01-17,Airport,Margherita Pizza,13,Delivery
2026-01-17,Airport,Pad Thai,36,POS
2026-01-17,Airport,Pad Thai,14,Delivery
2026-01-17,Airport,Beef Rice Bowl,37,POS
2026-01-17,Airport,Beef Rice Bowl,16,Delivery
2026-01-17,Airport,Mushroom Pizza,51,POS
2026-01-17,Airport,Mushroom Pizza,18,Delivery
2026-01-18,Downtown,Chicken Rice Bowl,14,POS
2026-01-18,Downtown,Chicken Rice Bowl,5,Delivery
2026-01-18,Downtown,Beef Burger,26,POS
2026-01-18,Downtown,Beef Burger,10,Delivery
2026-01-18,Downtown,Veggie Salad,26,POS
2026-01-18,Downtown,Veggie Salad,12,Delivery
2026-01-18,Downtown,Spaghetti Bolognese,31,POS
2026-01-18,Downtown,Spaghetti Bolognese,12,Delivery
2026-01-18,Downtown,Fish Tacos,40,POS
2026-01-18,Downtown,Fish Tacos,16,Delivery
2026-01-18,Downtown,Fried Rice,41,POS
2026-01-18,Downtown,Fried Rice,19,Delivery
2026-01-18,Downtown,Ramen,49,POS
2026-01-18,Downtown,Ramen,22,Delivery
2026-01-18,Downtown,Grilled Chicken Plate,14,POS
2026-01-18,Downtown,Grilled Chicken Plate,6,Delivery
2026-01-18,Downtown,Caesar Wrap,24,POS
2026-01-18,Downtown,Caesar Wrap,9,Delivery
2026-01-18,Downtown,Margherita Pizza,28,POS
2026-01-18,Downtown,Margherita Pizza,12,Delivery
2026-01-18,Downtown,Pad Thai,33,POS
2026-01-18,Downtown,Pad Thai,12,Delivery
2026-01-18,Downtown,Beef Rice Bowl,40,POS
2026-01-18,Downtown,Beef Rice Bowl,14,Delivery
2026-01-18,Downtown,Mushroom Pizza,44,POS
2026-01-18,Downtown,Mushroom Pizza,18,Delivery
2026-01-18,Marina,Chicken Rice Bowl,21,POS
2026-01-18,Marina,Chicken Rice Bowl,7,Delivery
2026-01-18,Marina,Beef Burger,24,POS
2026-01-18,Marina,Beef Burger,10,Delivery
2026-01-18,Marina,Veggie Salad,24,POS
2026-01-18,Marina,Veggie Salad,11,Delivery
2026-01-18,Marina,Spaghetti Bolognese,25,POS
2026-01-18,Marina,Spaghetti Bolognese,11,Delivery
2026-01-18,Marina,Fish Tacos,37,POS
2026-01-18,Marina,Fish Tacos,14,Delivery
2026-01-18,Marina,Fried Rice,36,POS
2026-01-18,Marina,Fried Rice,15,Delivery
2026-01-18,Marina,Ramen,44,POS
2026-01-18,Marina,Ramen,15,Delivery
2026-01-18,Marina,Grilled Chicken Plate,21,POS
2026-01-18,Marina,Grilled Chicken Plate,7,Delivery
2026-01-18,Marina,Caesar Wrap,23,POS
2026-01-18,Marina,Caesar Wrap,9,Delivery
2026-01-18,Marina,Margherita Pizza,25,POS
2026-01-18,Marina,Margherita Pizza,9,Delivery
2026-01-18,Marina,Pad Thai,27,POS
2026-01-18,Marina,Pad Thai,11,Delivery
2026-01-18,Marina,Beef Rice Bowl,36,POS
2026-01-18,Marina,Beef Rice Bowl,13,Delivery
2026-01-18,Marina,Mushroom Pizza,40,POS
2026-01-18,Marina,Mushroom Pizza,16,Delivery
2026-01-18,Uptown,Chicken Rice Bowl,13,POS
2026-01-18,Uptown,Chicken Rice Bowl,5,Delivery
2026-01-18,Uptown,Beef Burger,22,POS
2026-01-18,Uptown,Beef Burger,8,Delivery
2026-01-18,Uptown,Veggie Salad,27,POS
2026-01-18,Uptown,Veggie Salad,10,Delivery
2026-01-18,Uptown,Spaghetti Bolognese,30,POS
2026-01-18,Uptown,Spaghetti Bolognese,11,Delivery
2026-01-18,Uptown,Fish Tacos,33,POS
2026-01-18,Uptown,Fish Tacos,15,Delivery
2026-01-18,Uptown,Fried Rice,40,POS
2026-01-18,Uptown,Fried Rice,15,Delivery
2026-01-18,Uptown,Ramen,44,POS
2026-01-18,Uptown,Ramen,18,Delivery
2026-01-18,Uptown,Grilled Chicken Plate,16,POS
2026-01-18,Uptown,Grilled Chicken Plate,7,Delivery
2026-01-18,Uptown,Caesar Wrap,23,POS
2026-01-18,Uptown,Caesar Wrap,10,Delivery
2026-01-18,Uptown,Margherita Pizza,22,POS
2026-01-18,Uptown,Margherita Pizza,8,Delivery
2026-01-18,Uptown,Pad Thai,28,POS
2026-01-18,Uptown,Pad Thai,10,Delivery
2026-01-18,Uptown,Beef Rice Bowl,30,POS
2026-01-18,Uptown,Beef Rice Bowl,11,Delivery
2026-01-18,Uptown,Mushroom Pizza,35,POS
2026-01-18,Uptown,Mushroom Pizza,12,Delivery
2026-01-18,Airport,Chicken Rice Bowl,18,POS
2026-01-18,Airport,Chicken Rice Bowl,7,Delivery
2026-01-18,Airport,Beef Burger,27,POS
2026-01-18,Airport,Beef Burger,11,Delivery
2026-01-18,Airport,Veggie Salad,28,POS
2026-01-18,Airport,Veggie Salad,10,Delivery
2026-01-18,Airport,Spaghetti Bolognese,30,POS
2026-01-18,Airport,Spaghetti Bolognese,13,Delivery
2026-01-18,Airport,Fish Tacos,45,POS
2026-01-18,Airport,Fish Tacos,18,Delivery
2026-01-18,Airport,Fried Rice,40,POS
2026-01-18,Airport,Fried Rice,15,Delivery
2026-01-18,Airport,Ramen,46,POS
2026-01-18,Airport,Ramen,17,Delivery
2026-01-18,Airport,Grilled Chicken Plate,23,POS
2026-01-18,Airport,Grilled Chicken Plate,8,Delivery
2026-01-18,Airport,Caesar Wrap,27,POS
2026-01-18,Airport,Caesar Wrap,10,Delivery
2026-01-18,Airport,Margherita Pizza,30,POS
2026-01-18,Airport,Margherita Pizza,13,Delivery
2026-01-18,Airport,Pad Thai,39,POS
2026-01-18,Airport,Pad Thai,14,Delivery
2026-01-18,Airport,Beef Rice Bowl,46,POS
2026-01-18,Airport,Beef Rice Bowl,16,Delivery
2026-01-18,Airport,Mushroom Pizza,43,POS
2026-01-18,Airport,Mushroom Pizza,17,Delivery
2026-01-19,Downtown,Chicken Rice Bowl,14,POS
2026-01-19,Downtown,Chicken Rice Bowl,5,Delivery
2026-01-19,Downtown,Beef Burger,22,POS
2026-01-19,Downtown,Beef Burger,9,Delivery
2026-01-19,Downtown,Veggie Salad,26,POS
2026-01-19,Downtown,Veggie Salad,9,Delivery
2026-01-19,Downtown,Spaghetti Bolognese,25,POS
2026-01-19,Downtown,Spaghetti Bolognese,10,Delivery
2026-01-19,Downtown,Fish Tacos,33,POS
2026-01-19,Downtown,Fish Tacos,11,Delivery
2026-01-19,Downtown,Fried Rice,39,POS
2026-01-19,Downtown,Fried Rice,15,Delivery
2026-01-19,Downtown,Ramen,42,POS
2026-01-19,Downtown,Ramen,18,Delivery
2026-01-19,Downtown,Grilled Chicken Plate,16,POS
2026-01-19,Downtown,Grilled Chicken Plate,6,Delivery
2026-01-19,Downtown,Caesar Wrap,19,POS
2026-01-19,Downtown,Caesar Wrap,7,Delivery
2026-01-19,Downtown,Margherita Pizza,24,POS
2026-01-19,Downtown,Margherita Pizza,10,Delivery
2026-01-19,Downtown,Beef Rice Bowl,29,POS
2026-01-19,Downtown,Beef Rice Bowl,12,Delivery
2026-01-19,Downtown,Mushroom Pizza,33,POS
2026-01-19,Downtown,Mushroom Pizza,13,Delivery
2026-01-19,Marina,Chicken Rice Bowl,12,POS
2026-01-19,Marina,Chicken Rice Bowl,5,Delivery
2026-01-19,Marina,Beef Burger,16,POS
2026-01-19,Marina,Beef Burger,6,Delivery
2026-01-19,Marina,Veggie Salad,21,POS
2026-01-19,Marina,Veggie Salad,9,Delivery
2026-01-19,Marina,Spaghetti Bolognese,24,POS
2026-01-19,Marina,Spaghetti Bolognese,10,Delivery
2026-01-19,Marina,Fish Tacos,35,POS
2026-01-19,Marina,Fish Tacos,13,Delivery
2026-01-19,Marina,Fried Rice,29,POS
2026-01-19,Marina,Fried Rice,11,Delivery
2026-01-19,Marina,Ramen,33,POS
2026-01-19,Marina,Ramen,12,Delivery
2026-01-19,Marina,Grilled Chicken Plate,12,POS
2026-01-19,Marina,Grilled Chicken Plate,4,Delivery
2026-01-19,Marina,Caesar Wrap,18,POS
2026-01-19,Marina,Caesar Wrap,6,Delivery
2026-01-19,Marina,Margherita Pizza,25,POS
2026-01-19,Marina,Margherita Pizza,9,Delivery
2026-01-19,Marina,Pad Thai,29,POS
2026-01-19,Marina,Pad Thai,10,Delivery
2026-01-19,Marina,Beef Rice Bowl,33,POS
2026-01-19,Marina,Beef Rice Bowl,12,Delivery
2026-01-19,Marina,Mushroom Pizza,34,POS
2026-01-19,Marina,Mushroom Pizza,12,Delivery
2026-01-19,Uptown,Chicken Rice Bowl,10,POS
2026-01-19,Uptown,Chicken Rice Bowl,5,Delivery
2026-01-19,Uptown,Beef Burger,13,POS
2026-01-19,Uptown,Beef Burger,5,Delivery
2026-01-19,Uptown,Veggie Salad,20,POS
2026-01-19,Uptown,Veggie Salad,7,Delivery
2026-01-19,Uptown,Spaghetti Bolognese,19,POS
2026-01-19,Uptown,Spaghetti Bolognese,7,Delivery
2026-01-19,Uptown,Fish Tacos,22,POS
2026-01-19,Uptown,Fish Tacos,9,Delivery
2026-01-19,Uptown,Fried Rice,24,POS
2026-01-19,Uptown,Fried Rice,9,Delivery
2026-01-19,Uptown,Ramen,28,POS
2026-01-19,Uptown,Ramen,11,Delivery
2026-01-19,Uptown,Grilled Chicken Plate,11,POS
2026-01-19,Uptown,Grilled Chicken Plate,4,Delivery
2026-01-19,Uptown,Caesar Wrap,12,POS
2026-01-19,Uptown,Caesar Wrap,5,Delivery
2026-01-19,Uptown,Margherita Pizza,20,POS
2026-01-19,Uptown,Margherita Pizza,7,Delivery
2026-01-19,Uptown,Pad Thai,17,POS
2026-01-19,Uptown,Pad Thai,6,Delivery
2026-01-19,Uptown,Beef Rice Bowl,24,POS
2026-01-19,Uptown,Beef Rice Bowl,9,Delivery
2026-01-19,Uptown,Mushroom Pizza,27,POS
2026-01-19,Uptown,Mushroom Pizza,11,Delivery
2026-01-19,Airport,Chicken Rice Bowl,13,POS
2026-01-19,Airport,Chicken Rice Bowl,4,Delivery
2026-01-19,Airport,Beef Burger,17,POS
2026-01-19,Airport,Beef Burger,7,Delivery
2026-01-19,Airport,Veggie Salad,18,POS
2026-01-19,Airport,Veggie Salad,7,Delivery
2026-01-19,Airport,Spaghetti Bolognese,29,POS
2026-01-19,Airport,Spaghetti Bolognese,10,Delivery
2026-01-19,Airport,Fish Tacos,28,POS
2026-01-19,Airport,Fish Tacos,12,Delivery
2026-01-19,Airport,Fried Rice,38,POS
2026-01-19,Airport,Fried Rice,15,Delivery
2026-01-19,Airport,Ramen,40,POS
2026-01-19,Airport,Ramen,15,Delivery
2026-01-19,Airport,Grilled Chicken Plate,14,POS
2026-01-19,Airport,Grilled Chicken Plate,5,Delivery
2026-01-19,Airport,Caesar Wrap,18,POS
2026-01-19,Airport,Caesar Wrap,7,Delivery
2026-01-19,Airport,Margherita Pizza,24,POS
2026-01-19,Airport,Margherita Pizza,9,Delivery
2026-01-19,Airport,Pad Thai,25,POS
2026-01-19,Airport,Pad Thai,10,Delivery
2026-01-19,Airport,Beef Rice Bowl,24,POS
2026-01-19,Airport,Beef Rice Bowl,9,Delivery
2026-01-19,Airport,Mushroom Pizza,33,POS
2026-01-19,Airport,Mushroom Pizza,13,Delivery
2026-01-20,Downtown,Chicken Rice Bowl,13,POS
2026-01-20,Downtown,Chicken Rice Bowl,5,Delivery
2026-01-20,Downtown,Beef Burger,16,POS
2026-01-20,Downtown,Beef Burger,6,Delivery
2026-01-20,Downtown,Veggie Salad,24,POS
2026-01-20,Downtown,Veggie Salad,10,Delivery
2026-01-20,Downtown,Spaghetti Bolognese,27,POS
2026-01-20,Downtown,Spaghetti Bolognese,10,Delivery
2026-01-20,Downtown,Fish Tacos,27,POS
2026-01-20,Downtown,Fish Tacos,10,Delivery
2026-01-20,Downtown,Fried Rice,36,POS
2026-01-20,Downtown,Fried Rice,15,Delivery
2026-01-20,Downtown,Ramen,37,POS
2026-01-20,Downtown,Ramen,12,Delivery
2026-01-20,Downtown,Grilled Chicken Plate,11,POS
2026-01-20,Downtown,Grilled Chicken Plate,5,Delivery
2026-01-20,Downtown,Caesar Wrap,20,POS
2026-01-20,Downtown,Caesar Wrap,8,Delivery
2026-01-20,Downtown,Margherita Pizza,16,POS
2026-01-20,Downtown,Margherita Pizza,6,Delivery
2026-01-20,Downtown,Pad Thai,21,POS
2026-01-20,Downtown,Pad Thai,7,Delivery
2026-01-20,Downtown,Beef Rice Bowl,28,POS
2026-01-20,Downtown,Beef Rice Bowl,12,Delivery
2026-01-20,Downtown,Mushroom Pizza,29,POS
2026-01-20,Downtown,Mushroom Pizza,12,Delivery
2026-01-20,Marina,Chicken Rice Bowl,13,POS
2026-01-20,Marina,Chicken Rice Bowl,5,Delivery
2026-01-20,Marina,Beef Burger,13,POS
2026-01-20,Marina,Beef Burger,6,Delivery
2026-01-20,Marina,Veggie Salad,21,POS
2026-01-20,Marina,Veggie Salad,8,Delivery
2026-01-20,Marina,Spaghetti Bolognese,20,POS
2026-01-20,Marina,Spaghetti Bolognese,7,Delivery
2026-01-20,Marina,Fish Tacos,23,POS
2026-01-20,Marina,Fish Tacos,9,Delivery
2026-01-20,Marina,Fried Rice,34,POS
2026-01-20,Marina,Fried Rice,11,Delivery
2026-01-20,Marina,Ramen,30,POS
2026-01-20,Marina,Ramen,11,Delivery
2026-01-20,Marina,Grilled Chicken Plate,13,POS
2026-01-20,Marina,Grilled Chicken Plate,5,Delivery
2026-01-20,Marina,Caesar Wrap,16,POS
2026-01-20,Marina,Caesar Wrap,7,Delivery
2026-01-20,Marina,Margherita Pizza,18,POS
2026-01-20,Marina,Margherita Pizza,6,Delivery
2026-01-20,Marina,Pad Thai,22,POS
2026-01-20,Marina,Pad Thai,8,Delivery
2026-01-20,Marina,Beef Rice Bowl,24,POS
2026-01-20,Marina,Beef Rice Bowl,8,Delivery
2026-01-20,Marina,Mushroom Pizza,25,POS
2026-01-20,Marina,Mushroom Pizza,10,Delivery
2026-01-20,Uptown,Chicken Rice Bowl,10,POS
2026-01-20,Uptown,Chicken Rice Bowl,4,Delivery
2026-01-20,Uptown,Beef Burger,14,POS
2026-01-20,Uptown,Beef Burger,5,Delivery
2026-01-20,Uptown,Veggie Salad,19,POS
2026-01-20,Uptown,Veggie Salad,7,Delivery
2026-01-20,Uptown,Spaghetti Bolognese,22,POS
2026-01-20,Uptown,Spaghetti Bolognese,7,Delivery
2026-01-20,Uptown,Fish Tacos,25,POS
2026-01-20,Uptown,Fish Tacos,10,Delivery
2026-01-20,Uptown,Fried Rice,32,POS
2026-01-20,Uptown,Fried Rice,12,Delivery
2026-01-20,Uptown,Ramen,30,POS
2026-01-20,Uptown,Ramen,10,Delivery
2026-01-20,Uptown,Grilled Chicken Plate,14,POS
2026-01-20,Uptown,Grilled Chicken Plate,5,Delivery
2026-01-20,Uptown,Caesar Wrap,14,POS
2026-01-20,Uptown,Caesar Wrap,5,Delivery
2026-01-20,Uptown,Margherita Pizza,21,POS
2026-01-20,Uptown,Margherita Pizza,8,Delivery
2026-01-20,Uptown,Pad Thai,24,POS
2026-01-20,Uptown,Pad Thai,9,Delivery
2026-01-20,Uptown,Beef Rice Bowl,24,POS
2026-01-20,Uptown,Beef Rice Bowl,11,Delivery
2026-01-20,Uptown,Mushroom Pizza,23,POS
2026-01-20,Uptown,Mushroom Pizza,10,Delivery
2026-01-20,Airport,Chicken Rice Bowl,15,POS
2026-01-20,Airport,Chicken Rice Bowl,6,Delivery
2026-01-20,Airport,Beef Burger,21,POS
2026-01-20,Airport,Beef Burger,9,Delivery
2026-01-20,Airport,Veggie Salad,25,POS
2026-01-20,Airport,Veggie Salad,8,Delivery
2026-01-20,Airport,Spaghetti Bolognese,26,POS
2026-01-20,Airport,Spaghetti Bolognese,12,Delivery
2026-01-20,Airport,Fish Tacos,31,POS
2026-01-20,Airport,Fish Tacos,12,Delivery
2026-01-20,Airport,Fried Rice,32,POS
2026-01-20,Airport,Fried Rice,13,Delivery
2026-01-20,Airport,Ramen,35,POS
2026-01-20,Airport,Ramen,13,Delivery
2026-01-20,Airport,Grilled Chicken Plate,14,POS
2026-01-20,Airport,Grilled Chicken Plate,5,Delivery
2026-01-20,Airport,Caesar Wrap,19,POS
2026-01-20,Airport,Caesar Wrap,7,Delivery
2026-01-20,Airport,Margherita Pizza,24,POS
2026-01-20,Airport,Margherita Pizza,9,Delivery
2026-01-20,Airport,Pad Thai,27,POS
2026-01-20,Airport,Pad Thai,12,Delivery
2026-01-20,Airport,Beef Rice Bowl,34,POS
2026-01-20,Airport,Beef Rice Bowl,12,Delivery
2026-01-20,Airport,Mushroom Pizza,40,POS
2026-01-20,Airport,Mushroom Pizza,15,Delivery
2026-01-21,Downtown,Chicken Rice Bowl,17,POS
2026-01-21,Downtown,Chicken Rice Bowl,6,Delivery
2026-01-21,Downtown,Beef Burger,17,POS
2026-01-21,Downtown,Beef Burger,8,Delivery
2026-01-21,Downtown,Veggie Salad,21,POS
2026-01-21,Downtown,Veggie Salad,9,Delivery
2026-01-21,Downtown,Spaghetti Bolognese,28,POS
2026-01-21,Downtown,Spaghetti Bolognese,10,Delivery
2026-01-21,Downtown,Fish Tacos,33,POS
2026-01-21,Downtown,Fish Tacos,14,Delivery
2026-01-21,Downtown,Fried Rice,44,POS
2026-01-21,Downtown,Fried Rice,16,Delivery
2026-01-21,Downtown,Ramen,43,POS
2026-01-21,Downtown,Ramen,17,Delivery
2026-01-21,Downtown,Grilled Chicken Plate,14,POS
2026-01-21,Downtown,Grilled Chicken Plate,6,Delivery
2026-01-21,Downtown,Caesar Wrap,22,POS
2026-01-21,Downtown,Caesar Wrap,8,Delivery
2026-01-21,Downtown,Margherita Pizza,24,POS
2026-01-21,Downtown,Margherita Pizza,9,Delivery
2026-01-21,Downtown,Pad Thai,29,POS
2026-01-21,Downtown,Pad Thai,11,Delivery
2026-01-21,Downtown,Beef Rice Bowl,32,POS
2026-01-21,Downtown,Beef Rice Bowl,14,Delivery
2026-01-21,Downtown,Mushroom Pizza,36,POS
2026-01-21,Downtown,Mushroom Pizza,14,Delivery
2026-01-21,Marina,Chicken Rice Bowl,15,POS
2026-01-21,Marina,Chicken Rice Bowl,5,Delivery
2026-01-21,Marina,Beef Burger,18,POS
2026-01-21,Marina,Beef Burger,7,Delivery
2026-01-21,Marina,Veggie Salad,18,POS
2026-01-21,Marina,Veggie Salad,7,Delivery
2026-01-21,Marina,Spaghetti Bolognese,25,POS
2026-01-21,Marina,Spaghetti Bolognese,10,Delivery
2026-01-21,Marina,Fish Tacos,27,POS
2026-01-21,Marina,Fish Tacos,9,Delivery
2026-01-21,Marina,Fried Rice,32,POS
2026-01-21,Marina,Fried Rice,11,Delivery
2026-01-21,Marina,Ramen,31,POS
2026-01-21,Marina,Ramen,12,Delivery
2026-01-21,Marina,Grilled Chicken Plate,13,POS
2026-01-21,Marina,Grilled Chicken Plate,4,Delivery
2026-01-21,Marina,Caesar Wrap,15,POS
2026-01-21,Marina,Caesar Wrap,7,Delivery
2026-01-21,Marina,Margherita Pizza,19,POS
2026-01-21,Marina,Margherita Pizza,8,Delivery
2026-01-21,Marina,Pad Thai,22,POS
2026-01-21,Marina,Pad Thai,7,Delivery
2026-01-21,Marina,Beef Rice Bowl,21,POS
2026-01-21,Marina,Beef Rice Bowl,10,Delivery
2026-01-21,Marina,Mushroom Pizza,30,POS
2026-01-21,Marina,Mushroom Pizza,11,Delivery
2026-01-21,Uptown,Chicken Rice Bowl,15,POS
2026-01-21,Uptown,Chicken Rice Bowl,6,Delivery
2026-01-21,Uptown,Veggie Salad,18,POS
2026-01-21,Uptown,Veggie Salad,7,Delivery
2026-01-21,Uptown,Spaghetti Bolognese,22,POS
2026-01-21,Uptown,Spaghetti Bolognese,8,Delivery
2026-01-21,Uptown,Fish Tacos,27,POS
2026-01-21,Uptown,Fish Tacos,11,Delivery
2026-01-21,Uptown,Fried Rice,31,POS
2026-01-21,Uptown,Fried Rice,10,Delivery
2026-01-21,Uptown,Ramen,40,POS
2026-01-21,Uptown,Ramen,15,Delivery
2026-01-21,Uptown,Grilled Chicken Plate,13,POS
2026-01-21,Uptown,Grilled Chicken Plate,5,Delivery
2026-01-21,Uptown,Caesar Wrap,19,POS
2026-01-21,Uptown,Caesar Wrap,8,Delivery
2026-01-21,Uptown,Margherita Pizza,19,POS
2026-01-21,Uptown,Margherita Pizza,7,Delivery
2026-01-21,Uptown,Pad Thai,23,POS
2026-01-21,Uptown,Pad Thai,10,Delivery
2026-01-21,Uptown,Beef Rice Bowl,29,POS
2026-01-21,Uptown,Beef Rice Bowl,12,Delivery
2026-01-21,Uptown,Mushroom Pizza,36,POS
2026-01-21,Uptown,Mushroom Pizza,13,Delivery
2026-01-21,Airport,Chicken Rice Bowl,18,POS
2026-01-21,Airport,Chicken Rice Bowl,7,Delivery
2026-01-21,Airport,Beef Burger,23,POS
2026-01-21,Airport,Beef Burger,9,Delivery
2026-01-21,Airport,Veggie Salad,22,POS
2026-01-21,Airport,Veggie Salad,9,Delivery
2026-01-21,Airport,Spaghetti Bolognese,29,POS
2026-01-21,Airport,Spaghetti Bolognese,13,Delivery
2026-01-21,Airport,Fish Tacos,30,POS
2026-01-21,Airport,Fish Tacos,11,Delivery
2026-01-21,Airport,Fried Rice,44,POS
2026-01-21,Airport,Fried Rice,15,Delivery
2026-01-21,Airport,Ramen,35,POS
2026-01-21,Airport,Ramen,16,Delivery
2026-01-21,Airport,Grilled Chicken Plate,13,POS
2026-01-21,Airport,Grilled Chicken Plate,5,Delivery
2026-01-21,Airport,Caesar Wrap,23,POS
2026-01-21,Airport,Caesar Wrap,8,Delivery
2026-01-21,Airport,Margherita Pizza,23,POS
